3,1:13.3,9.8,牡3,56,1,474(+4)
4,1:13.9,40.0,セ3,56,5,430(-10)
5,1:14.3,3.8,牝3,54,5,454(-4)
1,1:55.4,2.1,牡3,56,5,484(-6)
2,1:55.4,16.4,牡3,56,6,440(-4)
3,1:55.6,6.4,牡3,56,2,522(+10)
4,1:56.4,3.2,牡3,56,1,460(-4)
5,1:56.5,42.0,,牡3,3,498(-6)
1,1:27.1,20.6,牝3,54,7,496(0)
2,1:27.1,18.2,牝3,54,6,478(0)
3,1:27.1,67.0,牝3,51,2,466(0)
4,1:27.5,7.8,,牝3,3,476(0)
5,1:27.8,4.4,,,8,448(0)
1,1:34.9,55.9,牝3,54,1,464(+4)
2,1:35.0,4.9,牝3,54,3,436(-4)
3,1:35.1,2.6,牡3,56,6,480(-6)
4,1:35.3,10.3,,牡3,6,448(-2)
5,1:35.3,7.9,,牡3,3,492(+12)
1,1:52.7,1.6,牡3,56,7,456(-6)
2,1:53.7,8.1,,牡3,1,454(-10)
3,1:53.8,25.0,,牡3,8,500(-6)
4,1:53.8,5.5,,,6,494(+2)
5,1:54.1,15.6,,,4,434(-6)
1,1:52.4,10.2,牡6,57,1,466(-6)
2,1:52.4,2.5,牡4,57,6,460(+8)
3,1:52.7,5.3,牡6,57,8,512(+10)
4,1:54.2,37.8,牡4,57,3,528(+6)
5,1:54.5,3.5,牡4,57,8,486(-4)
1,2:06.2,2.3,牡5,57,2,490(+6)
2,2:06.5,2.8,,牡4,1,518(-4)
3,2:06.6,11.8,,牡4,4,488(-2)
4,2:06.9,3.5,,牡4,6,514(+6)
5,2:07.0,22.9,,牡6,8,506(-6)
1,1:45.4,5.5,牡3,56,2,434(-2)
2,1:45.7,5.1,牝3,54,8,450(-8)
3(降),1:45.7,1.7,,牡3,1,512(-8)
4,1:46.0,67.7,,,3,464(-10)
5,1:46.0,14.7,,,6,498(-8)
1,1:33.6,2.9,牡5,57,1,526(-2)
2,1:33.6,2.1,牡4,57,4,454(+8)
3,1:33.6,10.1,牡5,57,7,528(+10)
4,1:34.0,6.1,牝4,53,5,446(-4)
5,1:34.3,27.5,セ7,54,8,446(-2)
1,1:45.3,5.1,牡4,55,2,496(-4)
2,1:45.3,10.9,牡6,55,3,474(-4)
3,1:45.5,4.6,牡4,57,5,486(+6)
4,1:45.7,21.6,牡6,55,5,490(0)
5,1:45.8,16.8,,牡4,8,486(+6)
1,1:24.4,3.7,牝4,55,1,476(-8)
2,1:24.7,20.4,セ6,57,3,462(-8)
3,1:24.7,3.9,,牡4,5,504(-6)
4,1:24.9,19.9,,牡6,2,510(-8)
5,1:25.0,55.2,,,6,464(+4)
1,1:55.1,1.1,牡3,56,2,490(-2)
2,1:55.1,95.5,牡3,55,6,542(-6)
